,n_killed,latitude,longitude,output
6811,1,26.6383,-80.10300000000001,"{ lat: 26.6383, lng: -80.10300000000001, count: 1 }"
6812,1,33.9679,-118.28299999999999,"{ lat: 33.9679, lng: -118.28299999999999, count: 1 }"
6813,1,37.6875,-121.289,"{ lat: 37.6875, lng: -121.289, count: 1 }"
6814,1,39.9496,-75.0752,"{ lat: 39.9496, lng: -75.0752, count: 1 }"
6815,1,30.5445,-90.985,"{ lat: 30.5445, lng: -90.985, count: 1 }"
6816,1,33.7222,-84.4071,"{ lat: 33.7222, lng: -84.4071, count: 1 }"
6817,1,37.4754,-122.14200000000001,"{ lat: 37.4754, lng: -122.14200000000001, count: 1 }"
6818,1,34.2277,-92.0524,"{ lat: 34.2277, lng: -92.0524, count: 1 }"
6819,1,48.4117,-93.0501,"{ lat: 48.4117, lng: -93.0501, count: 1 }"
6820,1,38.4294,-82.3811,"{ lat: 38.4294, lng: -82.3811, count: 1 }"
6821,1,30.4858,-91.0818,"{ lat: 30.4858, lng: -91.0818, count: 1 }"
6822,1,27.8368,-82.7157,"{ lat: 27.8368, lng: -82.7157, count: 1 }"
6823,1,39.292,-76.6518,"{ lat: 39.292, lng: -76.6518, count: 1 }"
6824,1,34.8302,-81.7455,"{ lat: 34.8302, lng: -81.7455, count: 1 }"
6825,1,32.385999999999996,-89.3921,"{ lat: 32.385999999999996, lng: -89.3921, count: 1 }"
6826,1,34.2147,-91.9956,"{ lat: 34.2147, lng: -91.9956, count: 1 }"
6827,1,39.8952,-75.1241,"{ lat: 39.8952, lng: -75.1241, count: 1 }"
6828,1,38.6663,-90.3201,"{ lat: 38.6663, lng: -90.3201, count: 1 }"
6829,1,37.4754,-122.14299999999999,"{ lat: 37.4754, lng: -122.14299999999999, count: 1 }"
6830,1,40.4683,-80.0832,"{ lat: 40.4683, lng: -80.0832, count: 1 }"
6831,1,35.9552,-83.9363,"{ lat: 35.9552, lng: -83.9363, count: 1 }"
6832,1,29.726,-95.5415,"{ lat: 29.726, lng: -95.5415, count: 1 }"
6833,1,39.2228,-84.4536,"{ lat: 39.2228, lng: -84.4536, count: 1 }"
6834,1,27.2839,-82.4852,"{ lat: 27.2839, lng: -82.4852, count: 1 }"
6835,1,38.8405,-77.0029,"{ lat: 38.8405, lng: -77.0029, count: 1 }"
6836,1,36.1519,-86.7635,"{ lat: 36.1519, lng: -86.7635, count: 1 }"
6837,1,41.6468,-87.4417,"{ lat: 41.6468, lng: -87.4417, count: 1 }"
6838,1,28.5612,-82.4022,"{ lat: 28.5612, lng: -82.4022, count: 1 }"
6839,1,32.9493,-80.0619,"{ lat: 32.9493, lng: -80.0619, count: 1 }"
6840,1,38.9636,-95.23100000000001,"{ lat: 38.9636, lng: -95.23100000000001, count: 1 }"
6841,1,35.6545,-88.7951,"{ lat: 35.6545, lng: -88.7951, count: 1 }"
6842,1,33.6739,-84.3737,"{ lat: 33.6739, lng: -84.3737, count: 1 }"
6843,1,33.9827,-118.331,"{ lat: 33.9827, lng: -118.331, count: 1 }"
6844,1,35.5881,-77.396,"{ lat: 35.5881, lng: -77.396, count: 1 }"
6845,1,44.4738,-73.2107,"{ lat: 44.4738, lng: -73.2107, count: 1 }"
6846,1,40.7241,-74.1938,"{ lat: 40.7241, lng: -74.1938, count: 1 }"
6847,1,30.6423,-88.1823,"{ lat: 30.6423, lng: -88.1823, count: 1 }"
6848,1,39.7977,-84.2174,"{ lat: 39.7977, lng: -84.2174, count: 1 }"
6849,1,37.9694,-87.476,"{ lat: 37.9694, lng: -87.476, count: 1 }"
6850,1,33.1045,-94.0511,"{ lat: 33.1045, lng: -94.0511, count: 1 }"
6851,1,34.7415,-92.3147,"{ lat: 34.7415, lng: -92.3147, count: 1 }"
6852,1,38.9072,-77.0059,"{ lat: 38.9072, lng: -77.0059, count: 1 }"
6853,1,39.8122,-86.145,"{ lat: 39.8122, lng: -86.145, count: 1 }"
6854,1,43.1551,-70.6527,"{ lat: 43.1551, lng: -70.6527, count: 1 }"
6855,1,29.6757,-95.5461,"{ lat: 29.6757, lng: -95.5461, count: 1 }"
6856,1,30.2543,-93.1973,"{ lat: 30.2543, lng: -93.1973, count: 1 }"
6857,1,35.4768,-97.6367,"{ lat: 35.4768, lng: -97.6367, count: 1 }"
6858,1,28.5561,-81.6316,"{ lat: 28.5561, lng: -81.6316, count: 1 }"
6859,1,36.232,-115.088,"{ lat: 36.232, lng: -115.088, count: 1 }"
6860,1,35.6368,-88.7964,"{ lat: 35.6368, lng: -88.7964, count: 1 }"
6861,1,35.9536,-83.9402,"{ lat: 35.9536, lng: -83.9402, count: 1 }"
6862,1,41.2478,-96.1046,"{ lat: 41.2478, lng: -96.1046, count: 1 }"
6863,1,37.5831,-82.2705,"{ lat: 37.5831, lng: -82.2705, count: 1 }"
6864,1,41.5915,-87.3757,"{ lat: 41.5915, lng: -87.3757, count: 1 }"
6865,1,35.0617,-90.0593,"{ lat: 35.0617, lng: -90.0593, count: 1 }"
6866,1,33.9675,-118.289,"{ lat: 33.9675, lng: -118.289, count: 1 }"
6867,1,27.4493,-82.5324,"{ lat: 27.4493, lng: -82.5324, count: 1 }"
6868,1,30.6957,-92.2704,"{ lat: 30.6957, lng: -92.2704, count: 1 }"
6869,1,40.1217,-75.3375,"{ lat: 40.1217, lng: -75.3375, count: 1 }"
6870,1,29.9358,-90.0338,"{ lat: 29.9358, lng: -90.0338, count: 1 }"
6871,1,33.9035,-118.194,"{ lat: 33.9035, lng: -118.194, count: 1 }"
6872,1,30.0795,-90.4587,"{ lat: 30.0795, lng: -90.4587, count: 1 }"
6873,1,29.793000000000003,-95.1867,"{ lat: 29.793000000000003, lng: -95.1867, count: 1 }"
6874,1,40.7321,-74.0013,"{ lat: 40.7321, lng: -74.0013, count: 1 }"
6875,1,40.0247,-75.1239,"{ lat: 40.0247, lng: -75.1239, count: 1 }"
6876,1,30.2304,-91.9984,"{ lat: 30.2304, lng: -91.9984, count: 1 }"
6877,1,36.5439,-82.5531,"{ lat: 36.5439, lng: -82.5531, count: 1 }"
6878,1,36.3219,-115.289,"{ lat: 36.3219, lng: -115.289, count: 1 }"
6879,1,32.4573,-97.3245,"{ lat: 32.4573, lng: -97.3245, count: 1 }"
6880,1,32.7463,-96.6865,"{ lat: 32.7463, lng: -96.6865, count: 1 }"
6881,1,42.3868,-83.2132,"{ lat: 42.3868, lng: -83.2132, count: 1 }"
6882,1,41.0903,-80.6651,"{ lat: 41.0903, lng: -80.6651, count: 1 }"
6883,1,34.1747,-79.8335,"{ lat: 34.1747, lng: -79.8335, count: 1 }"
6884,1,41.9106,-87.669,"{ lat: 41.9106, lng: -87.669, count: 1 }"
6885,1,37.3652,-121.84299999999999,"{ lat: 37.3652, lng: -121.84299999999999, count: 1 }"
6886,1,38.5643,-90.10600000000001,"{ lat: 38.5643, lng: -90.10600000000001, count: 1 }"
6887,1,34.942,-80.0577,"{ lat: 34.942, lng: -80.0577, count: 1 }"
6888,1,40.1097,-87.6066,"{ lat: 40.1097, lng: -87.6066, count: 1 }"
6889,1,32.4817,-93.7271,"{ lat: 32.4817, lng: -93.7271, count: 1 }"
6890,1,33.5135,-86.8907,"{ lat: 33.5135, lng: -86.8907, count: 1 }"
6891,1,32.7443,-96.6855,"{ lat: 32.7443, lng: -96.6855, count: 1 }"
6892,1,32.6959,-96.8914,"{ lat: 32.6959, lng: -96.8914, count: 1 }"
6893,1,45.6899,-122.67200000000001,"{ lat: 45.6899, lng: -122.67200000000001, count: 1 }"
6894,1,40.8226,-73.9435,"{ lat: 40.8226, lng: -73.9435, count: 1 }"
6895,1,38.5592,-90.249,"{ lat: 38.5592, lng: -90.249, count: 1 }"
6896,1,39.061,-94.5579,"{ lat: 39.061, lng: -94.5579, count: 1 }"
6897,1,39.3994,-89.2512,"{ lat: 39.3994, lng: -89.2512, count: 1 }"
6898,1,33.971,-118.292,"{ lat: 33.971, lng: -118.292, count: 1 }"
6899,1,46.2602,-119.14200000000001,"{ lat: 46.2602, lng: -119.14200000000001, count: 1 }"
6900,1,33.9293,-118.235,"{ lat: 33.9293, lng: -118.235, count: 1 }"
6901,1,40.7282,-74.2151,"{ lat: 40.7282, lng: -74.2151, count: 1 }"
6902,1,30.0038,-90.0286,"{ lat: 30.0038, lng: -90.0286, count: 1 }"
6903,1,33.6802,-117.62700000000001,"{ lat: 33.6802, lng: -117.62700000000001, count: 1 }"
6904,1,34.0627,-117.735,"{ lat: 34.0627, lng: -117.735, count: 1 }"
6905,1,41.4665,-81.5897,"{ lat: 41.4665, lng: -81.5897, count: 1 }"
6906,1,47.4687,-94.9307,"{ lat: 47.4687, lng: -94.9307, count: 1 }"
6907,1,42.7369,-87.8021,"{ lat: 42.7369, lng: -87.8021, count: 1 }"
6908,1,30.9081,-84.5329,"{ lat: 30.9081, lng: -84.5329, count: 1 }"
6909,1,30.9081,-84.5329,"{ lat: 30.9081, lng: -84.5329, count: 1 }"
6910,1,36.0139,-114.954,"{ lat: 36.0139, lng: -114.954, count: 1 }"
6911,1,31.8443,-102.39399999999999,"{ lat: 31.8443, lng: -102.39399999999999, count: 1 }"
6912,1,43.012,-108.618,"{ lat: 43.012, lng: -108.618, count: 1 }"
6913,1,42.3959,-83.2064,"{ lat: 42.3959, lng: -83.2064, count: 1 }"
6914,1,35.4107,-78.7731,"{ lat: 35.4107, lng: -78.7731, count: 1 }"
6915,1,39.3588,-89.5298,"{ lat: 39.3588, lng: -89.5298, count: 1 }"
6916,1,40.4925,-109.52,"{ lat: 40.4925, lng: -109.52, count: 1 }"
6917,1,35.4107,-78.7731,"{ lat: 35.4107, lng: -78.7731, count: 1 }"
6918,1,45.6897,-122.67200000000001,"{ lat: 45.6897, lng: -122.67200000000001, count: 1 }"
6919,1,37.6722,-97.1712,"{ lat: 37.6722, lng: -97.1712, count: 1 }"
6920,1,35.254,-78.9669,"{ lat: 35.254, lng: -78.9669, count: 1 }"
6921,1,32.0263,-81.1136,"{ lat: 32.0263, lng: -81.1136, count: 1 }"
6922,1,39.342,-76.6781,"{ lat: 39.342, lng: -76.6781, count: 1 }"
6923,1,42.3481,-83.0476,"{ lat: 42.3481, lng: -83.0476, count: 1 }"
6924,1,41.8783,-87.6867,"{ lat: 41.8783, lng: -87.6867, count: 1 }"
6925,1,35.2498,-80.8191,"{ lat: 35.2498, lng: -80.8191, count: 1 }"
6926,1,42.8219,-108.73100000000001,"{ lat: 42.8219, lng: -108.73100000000001, count: 1 }"
6927,1,33.104,-117.074,"{ lat: 33.104, lng: -117.074, count: 1 }"
6928,1,40.2208,-74.7639,"{ lat: 40.2208, lng: -74.7639, count: 1 }"
6929,1,44.9161,-93.1018,"{ lat: 44.9161, lng: -93.1018, count: 1 }"
6930,1,38.6773,-90.2837,"{ lat: 38.6773, lng: -90.2837, count: 1 }"
6931,1,21.2755,-157.822,"{ lat: 21.2755, lng: -157.822, count: 1 }"
6932,1,30.4429,-91.0682,"{ lat: 30.4429, lng: -91.0682, count: 1 }"
6933,1,40.4758,-80.0009,"{ lat: 40.4758, lng: -80.0009, count: 1 }"
6934,1,42.9274,-112.479,"{ lat: 42.9274, lng: -112.479, count: 1 }"
6935,1,39.9869,-75.1826,"{ lat: 39.9869, lng: -75.1826, count: 1 }"
6936,1,41.8129,-71.4576,"{ lat: 41.8129, lng: -71.4576, count: 1 }"
6937,1,40.6361,-74.08800000000001,"{ lat: 40.6361, lng: -74.08800000000001, count: 1 }"
6938,1,32.3731,-85.6846,"{ lat: 32.3731, lng: -85.6846, count: 1 }"
6939,1,37.3016,-79.5365,"{ lat: 37.3016, lng: -79.5365, count: 1 }"
6940,1,36.0765,-86.7458,"{ lat: 36.0765, lng: -86.7458, count: 1 }"
6941,1,29.906999999999996,-89.9888,"{ lat: 29.906999999999996, lng: -89.9888, count: 1 }"
6942,1,38.7761,-76.0762,"{ lat: 38.7761, lng: -76.0762, count: 1 }"
6943,1,47.6462,-122.334,"{ lat: 47.6462, lng: -122.334, count: 1 }"
6944,1,33.5855,-101.859,"{ lat: 33.5855, lng: -101.859, count: 1 }"
6945,1,36.1597,-115.119,"{ lat: 36.1597, lng: -115.119, count: 1 }"
6946,1,40.2343,-74.7819,"{ lat: 40.2343, lng: -74.7819, count: 1 }"
6947,1,29.9136,-89.9808,"{ lat: 29.9136, lng: -89.9808, count: 1 }"
6948,1,36.7963,-76.0967,"{ lat: 36.7963, lng: -76.0967, count: 1 }"
6949,1,29.9704,-90.0608,"{ lat: 29.9704, lng: -90.0608, count: 1 }"
6950,1,38.7461,-90.3298,"{ lat: 38.7461, lng: -90.3298, count: 1 }"
6951,1,29.9704,-90.0608,"{ lat: 29.9704, lng: -90.0608, count: 1 }"
6952,1,32.3632,-88.7028,"{ lat: 32.3632, lng: -88.7028, count: 1 }"
6953,1,40.4559,-79.8944,"{ lat: 40.4559, lng: -79.8944, count: 1 }"
6954,1,34.6363,-111.777,"{ lat: 34.6363, lng: -111.777, count: 1 }"
6955,1,26.8391,-80.1298,"{ lat: 26.8391, lng: -80.1298, count: 1 }"
6956,1,41.9038,-87.729,"{ lat: 41.9038, lng: -87.729, count: 1 }"
6957,1,39.2988,-76.6478,"{ lat: 39.2988, lng: -76.6478, count: 1 }"
6958,1,39.3446,-76.6736,"{ lat: 39.3446, lng: -76.6736, count: 1 }"
6959,1,37.5029,-77.4661,"{ lat: 37.5029, lng: -77.4661, count: 1 }"
6960,1,35.2599,-80.8905,"{ lat: 35.2599, lng: -80.8905, count: 1 }"
6961,1,30.636,-96.3616,"{ lat: 30.636, lng: -96.3616, count: 1 }"
6962,1,29.5469,-98.2861,"{ lat: 29.5469, lng: -98.2861, count: 1 }"
6963,1,38.1422,-122.228,"{ lat: 38.1422, lng: -122.228, count: 1 }"
6964,1,64.8369,-147.749,"{ lat: 64.8369, lng: -147.749, count: 1 }"
6965,1,37.7807,-122.23200000000001,"{ lat: 37.7807, lng: -122.23200000000001, count: 1 }"
6966,1,29.518,-98.4502,"{ lat: 29.518, lng: -98.4502, count: 1 }"
6967,1,40.8336,-73.9265,"{ lat: 40.8336, lng: -73.9265, count: 1 }"
6968,1,32.4556,-84.9459,"{ lat: 32.4556, lng: -84.9459, count: 1 }"
6969,1,33.5239,-112.15100000000001,"{ lat: 33.5239, lng: -112.15100000000001, count: 1 }"
6970,1,38.9278,-76.8355,"{ lat: 38.9278, lng: -76.8355, count: 1 }"
6971,1,40.0176,-75.1516,"{ lat: 40.0176, lng: -75.1516, count: 1 }"
6972,1,39.9597,-82.0016,"{ lat: 39.9597, lng: -82.0016, count: 1 }"
6973,1,41.1172,-87.8725,"{ lat: 41.1172, lng: -87.8725, count: 1 }"
6974,1,30.6803,-96.3868,"{ lat: 30.6803, lng: -96.3868, count: 1 }"
6975,1,42.2616,-89.0182,"{ lat: 42.2616, lng: -89.0182, count: 1 }"
6976,1,33.8441,-84.3344,"{ lat: 33.8441, lng: -84.3344, count: 1 }"
6977,1,38.9908,-76.8369,"{ lat: 38.9908, lng: -76.8369, count: 1 }"
6978,1,32.5985,-117.084,"{ lat: 32.5985, lng: -117.084, count: 1 }"
6979,1,39.277,-76.6878,"{ lat: 39.277, lng: -76.6878, count: 1 }"
6980,1,33.6509,-84.4895,"{ lat: 33.6509, lng: -84.4895, count: 1 }"
6981,1,41.7579,-88.2878,"{ lat: 41.7579, lng: -88.2878, count: 1 }"
6982,1,40.0274,-75.0921,"{ lat: 40.0274, lng: -75.0921, count: 1 }"
6983,1,43.0733,-87.9264,"{ lat: 43.0733, lng: -87.9264, count: 1 }"
6984,1,33.3996,-112.07700000000001,"{ lat: 33.3996, lng: -112.07700000000001, count: 1 }"
6985,1,39.9405,-75.164,"{ lat: 39.9405, lng: -75.164, count: 1 }"
6986,1,34.874,-82.4586,"{ lat: 34.874, lng: -82.4586, count: 1 }"
6987,1,39.9385,-75.116,"{ lat: 39.9385, lng: -75.116, count: 1 }"
6988,1,41.7733,-87.5744,"{ lat: 41.7733, lng: -87.5744, count: 1 }"
6989,1,42.6728,-88.5445,"{ lat: 42.6728, lng: -88.5445, count: 1 }"
6990,1,43.0733,-87.9264,"{ lat: 43.0733, lng: -87.9264, count: 1 }"
6991,1,42.7805,-83.2527,"{ lat: 42.7805, lng: -83.2527, count: 1 }"
6992,1,43.0752,-87.9644,"{ lat: 43.0752, lng: -87.9644, count: 1 }"
6993,1,34.875,-76.8962,"{ lat: 34.875, lng: -76.8962, count: 1 }"
6994,1,32.9536,-81.3357,"{ lat: 32.9536, lng: -81.3357, count: 1 }"
6995,1,41.8447,-87.6952,"{ lat: 41.8447, lng: -87.6952, count: 1 }"
6996,1,43.0403,-76.1618,"{ lat: 43.0403, lng: -76.1618, count: 1 }"
6997,1,43.0721,-87.9276,"{ lat: 43.0721, lng: -87.9276, count: 1 }"
6999,1,37.419000000000004,-79.0145,"{ lat: 37.419000000000004, lng: -79.0145, count: 1 }"
7000,1,39.9345,-75.19,"{ lat: 39.9345, lng: -75.19, count: 1 }"
7001,1,39.3323,-76.6083,"{ lat: 39.3323, lng: -76.6083, count: 1 }"
7002,1,39.7614,-74.9272,"{ lat: 39.7614, lng: -74.9272, count: 1 }"
7003,1,39.7592,-74.9263,"{ lat: 39.7592, lng: -74.9263, count: 1 }"
7004,1,29.7399,-94.9532,"{ lat: 29.7399, lng: -94.9532, count: 1 }"
7005,1,39.1457,-84.3772,"{ lat: 39.1457, lng: -84.3772, count: 1 }"
7006,1,40.4759,-80.0031,"{ lat: 40.4759, lng: -80.0031, count: 1 }"
7007,1,42.9856,-87.9068,"{ lat: 42.9856, lng: -87.9068, count: 1 }"
7008,1,36.1889,-115.057,"{ lat: 36.1889, lng: -115.057, count: 1 }"
7009,1,36.8484,-121.404,"{ lat: 36.8484, lng: -121.404, count: 1 }"
7010,1,33.783,-118.256,"{ lat: 33.783, lng: -118.256, count: 1 }"
7011,1,33.6315,-112.029,"{ lat: 33.6315, lng: -112.029, count: 1 }"
7012,1,33.6922,-111.97399999999999,"{ lat: 33.6922, lng: -111.97399999999999, count: 1 }"
7013,1,41.739,-88.3095,"{ lat: 41.739, lng: -88.3095, count: 1 }"
7014,1,40.4578,-79.9742,"{ lat: 40.4578, lng: -79.9742, count: 1 }"
7015,1,37.9556,-121.236,"{ lat: 37.9556, lng: -121.236, count: 1 }"
7016,1,33.6447,-86.8688,"{ lat: 33.6447, lng: -86.8688, count: 1 }"
7017,1,34.1161,-109.91,"{ lat: 34.1161, lng: -109.91, count: 1 }"
7018,1,32.4868,-85.0156,"{ lat: 32.4868, lng: -85.0156, count: 1 }"
7019,1,33.5434,-87.0057,"{ lat: 33.5434, lng: -87.0057, count: 1 }"
7020,1,42.5226,-89.0227,"{ lat: 42.5226, lng: -89.0227, count: 1 }"
7021,1,35.5935,-94.3652,"{ lat: 35.5935, lng: -94.3652, count: 1 }"
7022,1,37.7528,-122.176,"{ lat: 37.7528, lng: -122.176, count: 1 }"
7023,1,33.7939,-84.2137,"{ lat: 33.7939, lng: -84.2137, count: 1 }"
7024,1,33.9907,-117.53299999999999,"{ lat: 33.9907, lng: -117.53299999999999, count: 1 }"
7025,1,28.5464,-81.4643,"{ lat: 28.5464, lng: -81.4643, count: 1 }"
7026,1,38.7964,-90.4844,"{ lat: 38.7964, lng: -90.4844, count: 1 }"
7027,1,35.4908,-97.5921,"{ lat: 35.4908, lng: -97.5921, count: 1 }"
7028,1,38.0271,-121.23200000000001,"{ lat: 38.0271, lng: -121.23200000000001, count: 1 }"
7029,1,32.2332,-90.2191,"{ lat: 32.2332, lng: -90.2191, count: 1 }"
7030,1,30.2884,-81.7553,"{ lat: 30.2884, lng: -81.7553, count: 1 }"
7031,1,32.3829,-90.1467,"{ lat: 32.3829, lng: -90.1467, count: 1 }"
7032,1,35.4787,-97.55,"{ lat: 35.4787, lng: -97.55, count: 1 }"
7033,1,38.7353,-90.28299999999999,"{ lat: 38.7353, lng: -90.28299999999999, count: 1 }"
7034,1,40.765,-74.1848,"{ lat: 40.765, lng: -74.1848, count: 1 }"
7035,1,39.8481,-105.051,"{ lat: 39.8481, lng: -105.051, count: 1 }"
7036,1,42.5052,-92.3265,"{ lat: 42.5052, lng: -92.3265, count: 1 }"
7037,1,37.1791,-83.3024,"{ lat: 37.1791, lng: -83.3024, count: 1 }"
7038,1,37.2622,-121.814,"{ lat: 37.2622, lng: -121.814, count: 1 }"
7039,1,35.718,-88.833,"{ lat: 35.718, lng: -88.833, count: 1 }"
7040,1,39.8579,-86.0454,"{ lat: 39.8579, lng: -86.0454, count: 1 }"
7041,1,33.6652,-84.1198,"{ lat: 33.6652, lng: -84.1198, count: 1 }"
7042,1,33.5186,-86.8084,"{ lat: 33.5186, lng: -86.8084, count: 1 }"
7043,1,32.4027,-86.1762,"{ lat: 32.4027, lng: -86.1762, count: 1 }"
7044,1,40.1012,-74.1658,"{ lat: 40.1012, lng: -74.1658, count: 1 }"
7045,1,40.6556,-73.61,"{ lat: 40.6556, lng: -73.61, count: 1 }"
7046,1,39.8108,-86.1182,"{ lat: 39.8108, lng: -86.1182, count: 1 }"
7047,1,41.744,-87.6073,"{ lat: 41.744, lng: -87.6073, count: 1 }"
7048,1,35.6379,-82.0372,"{ lat: 35.6379, lng: -82.0372, count: 1 }"
7049,1,42.0941,-123.62200000000001,"{ lat: 42.0941, lng: -123.62200000000001, count: 1 }"
7050,1,33.9416,-117.25299999999999,"{ lat: 33.9416, lng: -117.25299999999999, count: 1 }"
7051,1,26.8354,-80.101,"{ lat: 26.8354, lng: -80.101, count: 1 }"
7052,1,28.5462,-81.4652,"{ lat: 28.5462, lng: -81.4652, count: 1 }"
7053,1,32.7816,-97.3727,"{ lat: 32.7816, lng: -97.3727, count: 1 }"
7055,1,40.7509,-74.1962,"{ lat: 40.7509, lng: -74.1962, count: 1 }"
7056,1,35.3724,-119.00299999999999,"{ lat: 35.3724, lng: -119.00299999999999, count: 1 }"
7057,1,33.5531,-112.134,"{ lat: 33.5531, lng: -112.134, count: 1 }"
7058,1,28.0012,-82.414,"{ lat: 28.0012, lng: -82.414, count: 1 }"
7059,1,44.963,-93.1187,"{ lat: 44.963, lng: -93.1187, count: 1 }"
7060,1,48.7284,-122.50299999999999,"{ lat: 48.7284, lng: -122.50299999999999, count: 1 }"
7061,1,41.6428,-87.4337,"{ lat: 41.6428, lng: -87.4337, count: 1 }"
7062,1,41.6868,-83.5811,"{ lat: 41.6868, lng: -83.5811, count: 1 }"
7063,1,43.0419,-76.1769,"{ lat: 43.0419, lng: -76.1769, count: 1 }"
7064,1,39.1048,-94.59200000000001,"{ lat: 39.1048, lng: -94.59200000000001, count: 1 }"
7066,1,41.8773,-87.7282,"{ lat: 41.8773, lng: -87.7282, count: 1 }"
7067,1,41.67,-86.3081,"{ lat: 41.67, lng: -86.3081, count: 1 }"
7068,1,42.9134,-85.7002,"{ lat: 42.9134, lng: -85.7002, count: 1 }"
7069,1,25.4595,-80.4825,"{ lat: 25.4595, lng: -80.4825, count: 1 }"
7070,1,43.0379,-76.1811,"{ lat: 43.0379, lng: -76.1811, count: 1 }"
7071,1,41.8965,-87.6372,"{ lat: 41.8965, lng: -87.6372, count: 1 }"
7072,1,37.7331,-122.179,"{ lat: 37.7331, lng: -122.179, count: 1 }"
7073,1,45.1417,-68.829,"{ lat: 45.1417, lng: -68.829, count: 1 }"
7074,1,29.711,-95.539,"{ lat: 29.711, lng: -95.539, count: 1 }"
7075,1,33.5224,-81.0903,"{ lat: 33.5224, lng: -81.0903, count: 1 }"
7076,1,39.3548,-76.6097,"{ lat: 39.3548, lng: -76.6097, count: 1 }"
7077,1,40.633,-91.3252,"{ lat: 40.633, lng: -91.3252, count: 1 }"
7078,1,38.6692,-121.794,"{ lat: 38.6692, lng: -121.794, count: 1 }"
7079,1,33.5231,-81.0831,"{ lat: 33.5231, lng: -81.0831, count: 1 }"
7080,1,37.7691,-122.20100000000001,"{ lat: 37.7691, lng: -122.20100000000001, count: 1 }"
7081,1,37.3932,-122.042,"{ lat: 37.3932, lng: -122.042, count: 1 }"
7082,1,41.6894,-87.6496,"{ lat: 41.6894, lng: -87.6496, count: 1 }"
7083,1,46.1993,-119.197,"{ lat: 46.1993, lng: -119.197, count: 1 }"
7084,1,30.0197,-95.4276,"{ lat: 30.0197, lng: -95.4276, count: 1 }"
7085,1,35.4789,-97.5433,"{ lat: 35.4789, lng: -97.5433, count: 1 }"
7086,1,39.1039,-94.5921,"{ lat: 39.1039, lng: -94.5921, count: 1 }"
7087,1,32.6758,-96.7617,"{ lat: 32.6758, lng: -96.7617, count: 1 }"
7088,1,32.8364,-96.93,"{ lat: 32.8364, lng: -96.93, count: 1 }"
7089,1,33.9209,-84.37899999999999,"{ lat: 33.9209, lng: -84.37899999999999, count: 1 }"
7090,1,26.7652,-80.1164,"{ lat: 26.7652, lng: -80.1164, count: 1 }"
7091,1,42.0195,-87.6927,"{ lat: 42.0195, lng: -87.6927, count: 1 }"
7092,1,41.7939,-87.64399999999999,"{ lat: 41.7939, lng: -87.64399999999999, count: 1 }"
7093,1,36.4271,-77.5955,"{ lat: 36.4271, lng: -77.5955, count: 1 }"
7094,1,38.7645,-90.1829,"{ lat: 38.7645, lng: -90.1829, count: 1 }"
7095,1,31.0737,-98.1051,"{ lat: 31.0737, lng: -98.1051, count: 1 }"
7096,1,35.012,-81.6035,"{ lat: 35.012, lng: -81.6035, count: 1 }"
7097,1,35.2315,-80.8808,"{ lat: 35.2315, lng: -80.8808, count: 1 }"
7098,1,35.1101,-89.9848,"{ lat: 35.1101, lng: -89.9848, count: 1 }"
7099,1,42.4456,-83.1615,"{ lat: 42.4456, lng: -83.1615, count: 1 }"
7100,1,41.7555,-87.6761,"{ lat: 41.7555, lng: -87.6761, count: 1 }"
7101,1,29.6092,-95.2711,"{ lat: 29.6092, lng: -95.2711, count: 1 }"
7102,1,41.7588,-87.7063,"{ lat: 41.7588, lng: -87.7063, count: 1 }"
7103,1,35.0327,-106.714,"{ lat: 35.0327, lng: -106.714, count: 1 }"
7104,1,43.1189,-87.9504,"{ lat: 43.1189, lng: -87.9504, count: 1 }"
7105,1,33.5149,-80.8422,"{ lat: 33.5149, lng: -80.8422, count: 1 }"
7106,1,39.6271,-76.2876,"{ lat: 39.6271, lng: -76.2876, count: 1 }"
7107,1,39.9543,-75.2281,"{ lat: 39.9543, lng: -75.2281, count: 1 }"
7108,1,32.7336,-97.4538,"{ lat: 32.7336, lng: -97.4538, count: 1 }"
7109,1,39.9069,-75.1073,"{ lat: 39.9069, lng: -75.1073, count: 1 }"
7110,1,27.3528,-82.4346,"{ lat: 27.3528, lng: -82.4346, count: 1 }"
7111,1,39.1371,-84.4765,"{ lat: 39.1371, lng: -84.4765, count: 1 }"
7112,1,32.4816,-93.884,"{ lat: 32.4816, lng: -93.884, count: 1 }"
7113,1,35.1337,-84.8652,"{ lat: 35.1337, lng: -84.8652, count: 1 }"
7114,1,41.22,-80.8437,"{ lat: 41.22, lng: -80.8437, count: 1 }"
7115,1,33.1404,-87.5592,"{ lat: 33.1404, lng: -87.5592, count: 1 }"
7116,1,41.2939,-72.9391,"{ lat: 41.2939, lng: -72.9391, count: 1 }"
7117,1,37.4823,-76.3083,"{ lat: 37.4823, lng: -76.3083, count: 1 }"
7118,1,36.1561,-96.00200000000001,"{ lat: 36.1561, lng: -96.00200000000001, count: 1 }"
7119,1,46.8787,-113.99700000000001,"{ lat: 46.8787, lng: -113.99700000000001, count: 1 }"
7120,1,44.7294,-93.1936,"{ lat: 44.7294, lng: -93.1936, count: 1 }"
7121,1,38.5763,-90.238,"{ lat: 38.5763, lng: -90.238, count: 1 }"
7122,1,35.1097,-106.67200000000001,"{ lat: 35.1097, lng: -106.67200000000001, count: 1 }"
