Per Capita Personal Income by County (Dollars),,,,,,
Series ID,Region Name,Region Code,2014,2015,2016,2017
PCPI47129,"Morgan County, TN",47129,26237,27747,27894,28699
PCPI49029,"Morgan County, UT",49029,43945,45962,47921,49013
PCPI01103,"Morgan County, AL",01103,35670,36540,37207,38617
PCPI18109,"Morgan County, IN",18109,38858,39363,40973,42324
PCPI29141,"Morgan County, MO",29141,37855,38299,38306,39893
PCPI17137,"Morgan County, IL",17137,36702,36877,38333,39429
PCPI39115,"Morgan County, OH",39115,29738,30324,30276,31752
PCPI31123,"Morrill County, NE",31123,52591,53273,49179,49765
PCPI34027,"Morris County, NJ",34027,83626,87505,89653,94259
PCPI20127,"Morris County, KS",20127,39440,40429,42567,43460
PCPI48343,"Morris County, TX",48343,41482,42411,40314,42249
PCPI27097,"Morrison County, MN",27097,37861,39627,39117,39410
PCPI41049,"Morrow County, OR",41049,40551,42231,39960,40309
PCPI39117,"Morrow County, OH",39117,33827,34646,36013,37077
PCPI38059,"Morton County, ND",38059,50633,51571,50666,50216
PCPI20129,"Morton County, KS",20129,37873,38525,37853,43997
PCPI48345,"Motley County, TX",48345,31460,32336,29163,28447
PCPI17139,"Moultrie County, IL",17139,54923,51825,51633,52624
PCPI38061,"Mountrail County, ND",38061,71788,61662,52734,50331
PCPI27099,"Mower County, MN",27099,41188,44083,43430,44403
PCPI21177,"Muhlenberg County, KY",21177,32073,32886,32014,33570
PCPI41051,"Multnomah County, OR",41051,47935,50899,52069,54329
PCPI40099,"Murray County, OK",40099,41257,42443,39676,40808
PCPI13213,"Murray County, GA",13213,26428,27307,28255,29243
PCPI27101,"Murray County, MN",27101,55411,59094,52952,50520
PCPI19139,"Muscatine County, IA",19139,42365,43223,43980,45010
PCPI13215,"Muscogee County, GA",13215,37615,39753,40786,42483
PCPI26121,"Muskegon County, MI",26121,33418,35167,36179,37149
PCPI39119,"Muskingum County, OH",39119,36591,37728,38137,39338
PCPI40101,"Muskogee County, OK",40101,33520,34891,34868,35810
PCPI30065,"Musselshell County, MT",30065,38957,39745,37983,39433
PCPI48347,"Nacogdoches County, TX",48347,34297,35352,35185,36398
PCPI31125,"Nance County, NE",31125,41318,38521,37578,39899
PCPI25019,"Nantucket County, MA",25019,107125,111666,115183,119379
PCPI06055,"Napa County, CA",06055,59570,64082,67480,71174
PCPI37127,"Nash County, NC",37127,37401,38745,39123,40299
PCPI12089,"Nassau County, FL",12089,48997,52196,54096,55594
PCPI36059,"Nassau County, NY",36059,75988,78959,80574,84763
PCPI22069,"Natchitoches Parish, LA",22069,33440,35334,35860,37325
PCPI56025,"Natrona County, WY",56025,70387,73314,64858,67023
PCPI04017,"Navajo County, AZ",04017,28009,29175,30093,31213
PCPI48349,"Navarro County, TX",48349,34851,35479,36258,36960
PCPI21179,"Nelson County, KY",21179,36112,38161,40771,41941
PCPI51125,"Nelson County, VA",51125,42955,45636,46700,48220
PCPI38063,"Nelson County, ND",38063,52598,52396,57086,57077
PCPI20131,"Nemaha County, KS",20131,50286,48792,50968,51162
PCPI31127,"Nemaha County, NE",31127,46956,45869,47332,48894
PCPI20133,"Neosho County, KS",20133,35451,35510,36326,37792
PCPI28099,"Neshoba County, MS",28099,34476,33586,33674,34943
PCPI20135,"Ness County, KS",20135,51242,47580,45718,52680
PCPI05099,"Nevada County, AR",05099,29987,31268,31667,33148
PCPI06057,"Nevada County, CA",06057,53786,55693,57955,59715
PCPI10003,"New Castle County, DE",10003,49016,50820,51492,53577
PCPI37129,"New Hanover County, NC",37129,40394,42153,43071,44236
PCPI09009,"New Haven County, CT",09009,50270,51803,52451,54543
PCPI51127,"New Kent County, VA",51127,64772,67385,64847,66794
PCPI09011,"New London County, CT",09011,51185,53648,54676,56725
PCPI29143,"New Madrid County, MO",29143,30358,29164,29607,31290
PCPI36061,"New York County, NY",36061,152690,155779,164056,175960
PCPI26123,"Newaygo County, MI",26123,32235,33901,35545,36589
PCPI45071,"Newberry County, SC",45071,33645,35577,35866,36846
PCPI44005,"Newport County, RI",44005,59274,60648,62098,64599
PCPI51700,"Newport News city, VA",51700,38895,40648,40365,41646
PCPI18111,"Newton County, IN",18111,36377,36310,36718,36856
PCPI48351,"Newton County, TX",48351,29028,30099,30511,31306
PCPI05101,"Newton County, AR",05101,26130,27050,27151,28297
PCPI29145,"Newton County, MO",29145,35268,36150,36136,37232
PCPI13217,"Newton County, GA",13217,29571,30888,31577,32548
PCPI28101,"Newton County, MS",28101,33438,32964,32951,33989
PCPI16069,"Nez Perce County, ID",16069,38210,39939,40967,42487
PCPI36063,"Niagara County, NY",36063,39198,40875,41683,43866
PCPI54067,"Nicholas County, WV",54067,31571,32020,30858,31629
PCPI21181,"Nicholas County, KY",21181,31152,32600,32169,33170
PCPI27103,"Nicollet County, MN",27103,44274,45936,45921,47449
PCPI56027,"Niobrara County, WY",56027,45984,44543,42656,45020
PCPI18113,"Noble County, IN",18113,34467,35455,36404,37186
PCPI40103,"Noble County, OK",40103,43000,40715,39229,39876
PCPI39121,"Noble County, OH",39121,24084,25118,24747,25592
PCPI27105,"Nobles County, MN",27105,43969,45120,41211,42144
PCPI29147,"Nodaway County, MO",29147,28757,27186,28602,29079
PCPI48353,"Nolan County, TX",48353,38980,39006,38635,40256
PCPI02180,"Nome CA, AK",02180,47457,48660,48472,49983
PCPI51710,"Norfolk city, VA",51710,37356,38629,38828,40094
PCPI25021,"Norfolk County, MA",25021,77123,81806,83755,86746
PCPI27107,"Norman County, MN",27107,38987,39143,39516,37412
PCPI02185,"North Slope Borough, AK",02185,96972,99298,89941,86588
PCPI42095,"Northampton County, PA",42095,46186,48077,49643,51479
PCPI37131,"Northampton County, NC",37131,29790,30298,31313,33205
PCPI51131,"Northampton County, VA",51131,40373,42530,44025,45848
PCPI51133,"Northumberland County, VA",51133,44276,45791,47163,48939
PCPI42097,"Northumberland County, PA",42097,36568,37970,38129,39485
PCPI02188,"Northwest Arctic Borough, AK",02188,43344,43622,44519,46033
PCPI20137,"Norton County, KS",20137,41524,37433,40470,40179
PCPI51135,"Nottoway County, VA",51135,30815,32402,32636,33682
PCPI40105,"Nowata County, OK",40105,34447,34727,33495,34428
PCPI28103,"Noxubee County, MS",28103,30875,30912,31565,32862
PCPI31129,"Nuckolls County, NE",31129,46731,47512,46381,47321
PCPI48355,"Nueces County, TX",48355,43385,42604,40647,41873
PCPI32023,"Nye County, NV",32023,33425,35374,35349,36521
PCPI19141,"O'Brien County, IA",19141,53794,55697,54582,55168
PCPI26125,"Oakland County, MI",26125,60933,64786,66508,68971
PCPI47131,"Obion County, TN",47131,36313,37148,37090,38750
PCPI34029,"Ocean County, NJ",34029,44808,46849,48116,50184
PCPI26127,"Oceana County, MI",26127,32759,34230,35477,36109
PCPI48357,"Ochiltree County, TX",48357,76914,65465,50049,50251
PCPI45073,"Oconee County, SC",45073,37024,38666,39876,41424
PCPI13219,"Oconee County, GA",13219,55248,59711,60246,61379
PCPI55083,"Oconto County, WI",55083,40554,42032,43130,44140
PCPI26129,"Ogemaw County, MI",26129,30322,31832,31816,32885
PCPI17141,"Ogle County, IL",17141,40733,41184,43596,44226
PCPI13221,"Oglethorpe County, GA",13221,34216,35072,35520,36773
PCPI18115,"Ohio County, IN",18115,35122,37082,37815,38856
PCPI21183,"Ohio County, KY",21183,30269,30776,30372,31431
PCPI54069,"Ohio County, WV",54069,47043,48652,53480,62006
PCPI12091,"Okaloosa County, FL",12091,43924,45282,45910,47433
PCPI53047,"Okanogan County, WA",53047,36524,38951,40372,41344
PCPI12093,"Okeechobee County, FL",12093,28678,30457,29474,30203
PCPI40107,"Okfuskee County, OK",40107,28860,29221,28589,29033
PCPI40109,"Oklahoma County, OK",40109,47343,48201,47599,51149
PCPI40111,"Okmulgee County, OK",40111,31872,32395,31781,32635
PCPI28105,"Oktibbeha County, MS",28105,30813,31287,32309,32464
PCPI48359,"Oldham County, TX",48359,53519,59000,50448,48409
PCPI21185,"Oldham County, KY",21185,52079,55769,57746,59412
PCPI38065,"Oliver County, ND",38065,46254,46054,46689,46781
PCPI27109,"Olmsted County, MN",27109,49269,51096,52654,54194
PCPI55085,"Oneida County, WI",55085,44547,46041,46168,47868
PCPI16071,"Oneida County, ID",16071,31630,33490,33675,34831
PCPI36065,"Oneida County, NY",36065,38804,40023,40968,43198
PCPI36067,"Onondaga County, NY",36067,45307,47401,48140,50244
PCPI37133,"Onslow County, NC",37133,42876,43031,45967,44972
PCPI36069,"Ontario County, NY",36069,45940,49456,49236,51321
PCPI26131,"Ontonagon County, MI",26131,33729,35442,36601,37473
PCPI06059,"Orange County, CA",06059,57110,61178,62763,65400
PCPI50017,"Orange County, VT",50017,42024,43146,43925,45275
PCPI51137,"Orange County, VA",51137,42703,44826,45585,46293
PCPI36071,"Orange County, NY",36071,45355,47010,47677,50113
PCPI18117,"Orange County, IN",18117,31818,32777,34045,36195
PCPI37135,"Orange County, NC",37135,54862,58088,60152,62202
PCPI48361,"Orange County, TX",48361,40465,41881,42583,43412
PCPI12095,"Orange County, FL",12095,38273,40385,40981,42541
PCPI45075,"Orangeburg County, SC",45075,29643,30733,31657,32668
PCPI29149,"Oregon County, MO",29149,26929,27402,27357,28022
PCPI22071,"Orleans Parish, LA",22071,45671,47416,47818,49222
PCPI50019,"Orleans County, VT",50019,39718,40552,41127,42350
PCPI36073,"Orleans County, NY",36073,34149,35537,35907,37736
PCPI29151,"Osage County, MO",29151,42029,44365,42521,42816
PCPI40113,"Osage County, OK",40113,34612,33595,33117,33591
PCPI20139,"Osage County, KS",20139,36831,37413,38977,39664
PCPI20141,"Osborne County, KS",20141,42996,43136,43448,45402
PCPI19143,"Osceola County, IA",19143,57258,59501,51193,50513
PCPI26133,"Osceola County, MI",26133,31529,32974,33590,34096
PCPI12097,"Osceola County, FL",12097,28771,30330,31283,32096
PCPI26135,"Oscoda County, MI",26135,29950,30840,31098,31412
PCPI36075,"Oswego County, NY",36075,35055,36193,37027,38671
PCPI08089,"Otero County, CO",08089,33650,36100,35875,37214
PCPI35035,"Otero County, NM",35035,32164,32991,33365,33792
PCPI31131,"Otoe County, NE",31131,45133,47056,48728,50212
PCPI36077,"Otsego County, NY",36077,37826,39092,39928,41941
PCPI26137,"Otsego County, MI",26137,36132,37356,37675,38327
PCPI26139,"Ottawa County, MI",26139,41373,43541,44882,46275
PCPI20143,"Ottawa County, KS",20143,36043,38214,39979,40002
PCPI40115,"Ottawa County, OK",40115,32990,34361,33891,34963
PCPI39123,"Ottawa County, OH",39123,44351,45826,47807,48804
PCPI27111,"Otter Tail County, MN",27111,43316,44133,44607,45415
PCPI05103,"Ouachita County, AR",05103,33094,34014,34154,35209
PCPI22073,"Ouachita Parish, LA",22073,35789,37344,38567,39643
PCPI08091,"Ouray County, CO",08091,51545,54355,55612,56335
PCPI55087,"Outagamie County, WI",55087,44563,46415,47870,49191
PCPI47133,"Overton County, TN",47133,29595,30396,31293,32445
PCPI18119,"Owen County, IN",18119,33032,35600,36778,38093
PCPI21187,"Owen County, KY",21187,30681,31903,32353,32578
PCPI21189,"Owsley County, KY",21189,28128,29904,29387,30453
PCPI16073,"Owyhee County, ID",16073,33246,33998,34418,35410
PCPI23017,"Oxford County, ME",23017,33192,34316,35050,36239
PCPI29153,"Ozark County, MO",29153,27691,27917,28407,29142
PCPI55089,"Ozaukee County, WI",55089,71994,74365,77080,79255
PCPI53049,"Pacific County, WA",53049,37543,38213,39401,40150
PCPI51139,"Page County, VA",51139,33910,35662,36380,37533
PCPI19145,"Page County, IA",19145,38726,38029,38597,39131
PCPI12099,"Palm Beach County, FL",12099,66218,70415,71613,74754
PCPI19147,"Palo Alto County, IA",19147,54538,55510,47990,47624
PCPI48363,"Palo Pinto County, TX",48363,36927,36761,36389,36987
PCPI37137,"Pamlico County, NC",37137,37295,38966,39191,40637
PCPI28107,"Panola County, MS",28107,30069,30974,31468,32246
PCPI48365,"Panola County, TX",48365,43351,41527,38570,40411
PCPI08093,"Park County, CO",08093,37817,39885,41289,42703
PCPI30067,"Park County, MT",30067,40528,43257,45288,47033
PCPI56029,"Park County, WY",56029,49423,52270,48980,49600
PCPI18121,"Parke County, IN",18121,30898,32177,34096,35097
PCPI48367,"Parker County, TX",48367,48905,49386,50704,51930
PCPI48369,"Parmer County, TX",48369,49665,59603,42030,47274
PCPI12101,"Pasco County, FL",12101,35227,36913,38019,38911
PCPI37139,"Pasquotank County, NC",37139,34926,36204,36882,38174
PCPI34031,"Passaic County, NJ",34031,45251,46625,47142,48152
PCPI51141,"Patrick County, VA",51141,29930,31373,31838,32959
PCPI13223,"Paulding County, GA",13223,32008,33794,35181,36243
PCPI39125,"Paulding County, OH",39125,36955,36025,36593,37644
PCPI20145,"Pawnee County, KS",20145,42200,39098,43884,38307
PCPI40117,"Pawnee County, OK",40117,34024,33548,32879,33659
PCPI31133,"Pawnee County, NE",31133,46140,45138,43613,44048
PCPI16075,"Payette County, ID",16075,35453,37194,37477,38509
PCPI40119,"Payne County, OK",40119,36341,35696,34912,36054
PCPI13225,"Peach County, GA",13225,33037,34830,35810,36582
PCPI28109,"Pearl River County, MS",28109,33092,34333,34480,35164
PCPI48371,"Pecos County, TX",48371,33937,33342,32432,33461
PCPI38067,"Pembina County, ND",38067,50104,51390,49068,48913
PCPI29155,"Pemiscot County, MO",29155,32301,31010,31694,33326
PCPI53051,"Pend Oreille County, WA",53051,35216,36182,38209,39247
PCPI37141,"Pender County, NC",37141,33207,33877,34708,35619
PCPI54071,"Pendleton County, WV",54071,33039,32978,33216,33574
PCPI21191,"Pendleton County, KY",21191,43010,44893,46578,44376
PCPI27113,"Pennington County, MN",27113,47325,49136,50421,51016
PCPI46103,"Pennington County, SD",46103,46278,47258,47768,48587
PCPI23019,"Penobscot County, ME",23019,36507,37907,38632,39885
PCPI17143,"Peoria County, IL",17143,46209,47793,47592,48263
PCPI55091,"Pepin County, WI",55091,43205,44748,44624,46468
PCPI31135,"Perkins County, NE",31135,59671,50894,52584,53568
PCPI46105,"Perkins County, SD",46105,40433,39524,38033,43467
PCPI37143,"Perquimans County, NC",37143,35763,36578,37672,39512
PCPI18123,"Perry County, IN",18123,33555,34359,35525,36121
PCPI47135,"Perry County, TN",47135,30412,31578,32452,33670
PCPI28111,"Perry County, MS",28111,28712,29378,30074,30856
PCPI39127,"Perry County, OH",39127,32372,33643,34457,35920
PCPI21193,"Perry County, KY",21193,34654,35527,34993,36890
PCPI17145,"Perry County, IL",17145,34720,34904,34752,35117
PCPI42099,"Perry County, PA",42099,38418,39993,40475,42306
PCPI29157,"Perry County, MO",29157,36063,37133,37959,38628
PCPI01105,"Perry County, AL",01105,26968,28576,28909,30607
PCPI05105,"Perry County, AR",05105,31324,32501,32590,33750
PCPI32027,"Pershing County, NV",32027,30272,31676,30768,32944
PCPI37145,"Person County, NC",37145,34019,34997,35400,36722
PCPI02195,"Petersburg CA, AK",02195,63552,65722,63098,63637
PCPI30069,"Petroleum County, MT",30069,52200,54698,40510,34407
PCPI29159,"Pettis County, MO",29159,34968,35198,35284,36186
PCPI31137,"Phelps County, NE",31137,59931,61929,59834,55277
PCPI29161,"Phelps County, MO",29161,33688,35161,36147,37422
PCPI42101,"Philadelphia County, PA",42101,49499,50764,54256,55718
PCPI05107,"Phillips County, AR",05107,28841,28617,28556,29762
PCPI30071,"Phillips County, MT",30071,36703,38838,36885,35634
PCPI08095,"Phillips County, CO",08095,42799,41546,44069,47637
PCPI20147,"Phillips County, KS",20147,48323,53605,48818,48355
PCPI17147,"Piatt County, IL",17147,47605,47733,49656,50003
PCPI39129,"Pickaway County, OH",39129,36145,36891,37764,39071
PCPI13227,"Pickens County, GA",13227,39919,41785,44312,45717
PCPI01107,"Pickens County, AL",01107,30549,30181,30531,31799
PCPI45077,"Pickens County, SC",45077,33232,34693,35704,36936
PCPI47137,"Pickett County, TN",47137,32953,36692,36808,39171
PCPI31139,"Pierce County, NE",31139,55931,62764,50981,53771
PCPI13229,"Pierce County, GA",13229,29874,31734,33218,34240
PCPI55093,"Pierce County, WI",55093,41626,43539,43488,44636
PCPI53053,"Pierce County, WA",53053,44089,45742,47112,49214
PCPI38069,"Pierce County, ND",38069,41607,40646,41659,43745
PCPI29163,"Pike County, MO",29163,32660,31380,32943,33735
PCPI05109,"Pike County, AR",05109,29511,30327,30011,31975
PCPI17149,"Pike County, IL",17149,39292,37474,39881,39896
PCPI21195,"Pike County, KY",21195,31993,32761,32764,34951
PCPI01109,"Pike County, AL",01109,33505,34618,35168,36225
PCPI42103,"Pike County, PA",42103,39331,41714,43868,45465
PCPI39131,"Pike County, OH",39131,32945,34318,34082,35201
PCPI18125,"Pike County, IN",18125,36397,37002,37343,39153
PCPI28113,"Pike County, MS",28113,30105,30027,30012,30641
PCPI13231,"Pike County, GA",13231,33590,35213,37495,38728
PCPI04019,"Pima County, AZ",04019,38120,39177,39889,41637
PCPI04021,"Pinal County, AZ",04021,27068,27866,28492,29309
PCPI27115,"Pine County, MN",27115,32008,33567,34859,35722
PCPI12103,"Pinellas County, FL",12103,46193,48344,49078,50630
PCPI27117,"Pipestone County, MN",27117,54220,53367,51131,53314
PCPI23021,"Piscataquis County, ME",23021,33938,35028,34940,36224
PCPI08097,"Pitkin County, CO",08097,126741,131562,136025,143812
PCPI37147,"Pitt County, NC",37147,36768,37924,38535,39900
PCPI40121,"Pittsburg County, OK",40121,34892,35358,35489,36903
PCPI49031,"Piute County, UT",49031,27425,27929,29694,32046
PCPI06061,"Placer County, CA",06061,56245,59842,61566,63515
PCPI22075,"Plaquemines Parish, LA",22075,46755,46702,47112,48666
PCPI29165,"Platte County, MO",29165,50704,53796,53956,54893
PCPI56031,"Platte County, WY",56031,45927,47131,45304,47027
PCPI31141,"Platte County, NE",31141,45702,46598,46826,48233
PCPI54073,"Pleasants County, WV",54073,38374,39647,39001,39788
PCPI06063,"Plumas County, CA",06063,46420,48029,48704,51302
PCPI25023,"Plymouth County, MA",25023,56523,59921,61703,64020
PCPI19149,"Plymouth County, IA",19149,52014,54048,55219,53746
PCPI19151,"Pocahontas County, IA",19151,51179,58613,51361,44728
PCPI54075,"Pocahontas County, WV",54075,33685,34833,35273,37065
PCPI05111,"Poinsett County, AR",05111,29435,28764,29285,30758
PCPI22077,"Pointe Coupee Parish, LA",22077,40477,40793,41230,42469
PCPI27119,"Polk County, MN",27119,43724,42934,43915,45040
PCPI05113,"Polk County, AR",05113,28339,28156,28065,29674
PCPI29167,"Polk County, MO",29167,30433,30923,30991,31938
PCPI19153,"Polk County, IA",19153,47490,49074,50031,51138
PCPI31143,"Polk County, NE",31143,51318,54951,47536,50165
PCPI12105,"Polk County, FL",12105,32644,33535,33563,34213
PCPI41053,"Polk County, OR",41053,35712,37849,38725,39958
PCPI55095,"Polk County, WI",55095,40814,42643,43337,44669
PCPI37149,"Polk County, NC",37149,39537,41321,42075,43278
PCPI48373,"Polk County, TX",48373,37441,37888,38214,38210
PCPI47139,"Polk County, TN",47139,30865,31696,32138,33290
PCPI13233,"Polk County, GA",13233,28347,29680,30625,31639
PCPI30073,"Pondera County, MT",30073,39906,39587,41505,40688
PCPI28115,"Pontotoc County, MS",28115,29280,30519,30883,31672
PCPI40123,"Pontotoc County, OK",40123,38165,39005,39286,41155
PCPI17151,"Pope County, IL",17151,26462,27722,27436,28262
PCPI05115,"Pope County, AR",05115,31824,32708,32873,33875
PCPI27121,"Pope County, MN",27121,45091,45822,45717,46488
PCPI55097,"Portage County, WI",55097,39817,41313,42240,43699
PCPI39133,"Portage County, OH",39133,39165,40618,40645,41983
PCPI18127,"Porter County, IN",18127,44851,46334,47793,49586
